Date,Open,High,Low,Close,Adj Close,Volume,Change %
2018-02-12,239.89999389648438,244.3000030517578,236.4600067138672,239.86000061035156,239.86000061035156,388905,
2018-02-13,237.3699951171875,242.0,237.05499267578125,239.4499969482422,239.4499969482422,370669,
2018-02-14,238.2899932861328,249.5,232.41000366210938,247.49000549316406,247.49000549316406,482568,
2018-02-15,250.27000427246094,254.3800048828125,244.9550018310547,248.8699951171875,248.8699951171875,395824,
2018-02-16,247.0800018310547,252.36000061035156,240.0,248.80999755859375,248.80999755859375,382458,
2018-02-20,248.0800018310547,252.4600067138672,246.14500427246094,249.41000366210938,249.41000366210938,343896,
2018-02-21,250.00999450683594,254.83999633789062,250.00999450683594,252.57000732421875,252.57000732421875,372192,
2018-02-22,254.57000732421875,254.57000732421875,243.0,243.82000732421875,243.82000732421875,361794,
2018-02-23,244.67999267578125,248.25,243.6699981689453,248.0800018310547,248.0800018310547,237020,
2018-02-26,249.25999450683594,251.75,246.58999633789062,251.7100067138672,251.7100067138672,277736,
2018-02-27,250.39999389648438,254.3249969482422,247.47999572753906,247.6699981689453,247.6699981689453,319983,
2018-02-28,248.86000061035156,257.29998779296875,248.86000061035156,248.97999572753906,248.97999572753906,488620,
2018-03-01,249.7100067138672,254.8699951171875,247.8300018310547,250.17999267578125,250.17999267578125,381987,
2018-03-02,247.49000549316406,256.94000244140625,244.85000610351562,255.86000061035156,255.86000061035156,502659,
2018-03-05,253.4499969482422,261.8550109863281,248.97000122070312,260.1199951171875,260.1199951171875,422550,
2018-03-06,261.6499938964844,266.2300109863281,257.1499938964844,266.1099853515625,266.1099853515625,516923,
2018-03-07,261.69000244140625,267.07440185546875,260.0799865722656,266.42999267578125,266.42999267578125,423336,
2018-03-08,267.7699890136719,270.0,261.260009765625,265.1600036621094,265.1600036621094,299091,
2018-03-09,268.6300048828125,271.7900085449219,266.3399963378906,270.7200012207031,270.7200012207031,408372,
2018-03-12,269.0,271.4800109863281,265.3299865722656,267.4800109863281,267.4800109863281,901882,
2018-03-13,268.0,268.19580078125,260.489990234375,262.19000244140625,262.19000244140625,723921,
2018-03-14,263.0400085449219,263.3500061035156,258.1300048828125,259.5299987792969,259.5299987792969,591657,
2018-03-15,261.19000244140625,262.7250061035156,258.1300048828125,259.7699890136719,259.7699890136719,630353,
2018-03-16,261.4700012207031,266.79998779296875,259.79998779296875,263.79998779296875,263.79998779296875,11017295,
2018-03-19,265.510009765625,268.9700012207031,258.260009765625,260.5899963378906,260.5899963378906,648812,
2018-03-20,263.3299865722656,265.1600036621094,261.0,264.5899963378906,264.5899963378906,577710,
2018-03-21,265.5299987792969,268.7300109863281,261.6300048828125,265.0400085449219,265.0400085449219,514033,
2018-03-22,260.5400085449219,262.2300109863281,250.2899932861328,250.6699981689453,250.6699981689453,752231,
2018-03-23,252.38999938964844,254.99000549316406,238.50010681152344,239.5500030517578,239.5500030517578,813269,
2018-03-26,244.82000732421875,249.92999267578125,243.25,249.47000122070312,249.47000122070312,602129,
2018-03-27,249.9199981689453,250.92999267578125,237.44000244140625,239.2100067138672,239.2100067138672,622057,
2018-03-28,238.8699951171875,239.92999267578125,232.27000427246094,235.80999755859375,235.80999755859375,1027003,
2018-03-29,238.10000610351562,243.19000244140625,235.8300018310547,240.00999450683594,240.00999450683594,717680,
2018-04-02,240.0,240.94400024414062,227.781005859375,233.4199981689453,233.4199981689453,793657,
2018-04-03,235.72000122070312,238.64999389648438,231.60000610351562,236.49000549316406,236.49000549316406,550000,
2018-04-04,231.13999938964844,241.72000122070312,231.00999450683594,240.80999755859375,240.80999755859375,587711,
2018-04-05,242.41000366210938,244.97999572753906,240.2899932861328,242.27999877929688,242.27999877929688,422478,
2018-04-06,239.2899932861328,241.60000610351562,232.643798828125,236.05999755859375,236.05999755859375,707447,
2018-04-09,238.42999267578125,243.32000732421875,236.86000061035156,237.11000061035156,237.11000061035156,435964,
2018-04-10,241.8000030517578,246.6199951171875,239.66000366210938,245.66000366210938,245.66000366210938,659974,
2018-04-11,243.1199951171875,245.75999450683594,241.78500366210938,243.58999633789062,243.58999633789062,357135,
2018-04-12,245.91000366210938,252.38999938964844,244.0,250.55999755859375,250.55999755859375,362958,
2018-04-13,253.89999389648438,253.89999389648438,245.38999938964844,247.02999877929688,247.02999877929688,620647,
2018-04-16,249.50999450683594,252.00999450683594,245.4600067138672,246.57000732421875,246.57000732421875,288234,
2018-04-17,249.1999969482422,249.1999969482422,243.67999267578125,244.61000061035156,244.61000061035156,400786,
2018-04-18,245.52999877929688,247.0,241.8300018310547,242.72000122070312,242.72000122070312,576938,
2018-04-19,241.3000030517578,251.16000366210938,241.3000030517578,249.13999938964844,249.13999938964844,587141,
2018-04-20,250.5399932861328,253.74000549316406,248.75999450683594,250.8300018310547,250.8300018310547,476318,
2018-04-23,252.14999389648438,255.8300018310547,250.24000549316406,254.22999572753906,254.22999572753906,304320,
2018-04-24,257.239990234375,262.67999267578125,253.2100067138672,257.6099853515625,257.6099853515625,697318,
2018-04-25,258.2699890136719,259.83990478515625,254.8000030517578,257.5799865722656,257.5799865722656,484330,
2018-04-26,257.7900085449219,260.19000244140625,256.0,257.3699951171875,257.3699951171875,535576,
2018-04-27,300.0,306.94000244140625,297.0299987792969,305.6099853515625,305.6099853515625,2129453,
2018-04-30,305.9200134277344,306.80999755859375,299.6099853515625,299.6099853515625,299.6099853515625,939528,
2018-05-01,295.0,308.3699951171875,294.7200012207031,305.4599914550781,305.4599914550781,832252,
2018-05-02,304.2157897949219,309.3999938964844,299.7799987792969,306.010009765625,306.010009765625,846622,
2018-05-03,303.0,306.0899963378906,294.2300109863281,303.4800109863281,303.4800109863281,639333,
2018-05-04,302.1300048828125,309.2300109863281,297.9599914550781,305.82000732421875,305.82000732421875,508955,
2018-05-07,306.0,309.4800109863281,303.1000061035156,307.32000732421875,307.32000732421875,363839,
2018-05-08,306.510009765625,313.92999267578125,306.510009765625,312.7300109863281,312.7300109863281,538230,
2018-05-09,313.44000244140625,318.7099914550781,310.44000244140625,317.1199951171875,317.1199951171875,387706,
2018-05-10,317.8399963378906,323.70001220703125,315.8399963378906,320.2799987792969,320.2799987792969,401818,
2018-05-11,321.5,324.7679138183594,319.5799865722656,321.0199890136719,321.0199890136719,343294,
2018-05-14,321.20001220703125,322.55999755859375,318.04998779296875,319.20001220703125,319.20001220703125,481843,
2018-05-15,317.9599914550781,323.0,317.9200134277344,321.2900085449219,321.2900085449219,445518,
2018-05-16,319.9200134277344,325.3800048828125,318.1400146484375,322.0899963378906,322.0899963378906,361382,
2018-05-17,321.9700012207031,325.3450012207031,319.6300048828125,323.3599853515625,323.3599853515625,675525,
2018-05-18,324.0,325.92999267578125,320.0,321.7799987792969,321.7799987792969,386033,
2018-05-21,324.6300048828125,326.2347106933594,321.2594909667969,322.20001220703125,322.20001220703125,469332,
2018-05-22,323.6700134277344,327.9100036621094,322.8599853515625,324.30999755859375,324.30999755859375,284361,
2018-05-23,320.80999755859375,324.4700012207031,319.3699951171875,323.70001220703125,323.70001220703125,443307,
2018-05-24,322.70001220703125,323.760009765625,317.6000061035156,322.2900085449219,322.2900085449219,354943,
2018-05-25,320.2300109863281,322.2049865722656,318.3900146484375,319.4599914550781,319.4599914550781,337150,
2018-05-29,315.7699890136719,316.5799865722656,305.1600036621094,306.989990234375,306.989990234375,877410,
2018-05-30,312.0899963378906,317.7699890136719,310.6600036621094,314.9800109863281,314.9800109863281,694856,
2018-05-31,314.9200134277344,316.6700134277344,310.20001220703125,312.1300048828125,312.1300048828125,513185,
2018-06-01,316.92999267578125,319.69500732421875,315.9599914550781,317.7300109863281,317.7300109863281,677103,
2018-06-04,318.5199890136719,319.989990234375,316.2500915527344,319.5199890136719,319.5199890136719,443351,
2018-06-05,320.2099914550781,321.8299865722656,317.6199951171875,318.70001220703125,318.70001220703125,374772,
2018-06-06,320.2099914550781,325.7200012207031,318.95001220703125,323.5899963378906,323.5899963378906,453472,
2018-06-07,325.0,326.57000732421875,319.4100036621094,322.3999938964844,322.3999938964844,456057,
2018-06-08,322.2099914550781,326.2099914550781,319.8699951171875,325.7200012207031,325.7200012207031,384148,
2018-06-11,327.9100036621094,329.6499938964844,319.25,321.1099853515625,321.1099853515625,371193,
2018-06-12,322.7200012207031,323.38250732421875,317.3609924316406,320.1400146484375,320.1400146484375,298018,
2018-06-13,320.5299987792969,325.4100036621094,316.8500061035156,320.3299865722656,320.3299865722656,360893,
2018-06-14,320.5899963378906,320.6000061035156,314.489990234375,316.489990234375,316.489990234375,416948,
2018-06-15,314.0,318.30999755859375,311.3800048828125,315.82000732421875,315.82000732421875,935663,
2018-06-18,312.92999267578125,319.3800048828125,312.0299987792969,318.2699890136719,318.2699890136719,260180,
2018-06-19,313.239990234375,317.0199890136719,310.1192932128906,316.7799987792969,316.7799987792969,557447,
2018-06-20,319.9800109863281,320.9800109863281,317.6449890136719,318.4800109863281,318.4800109863281,254461,
2018-06-21,317.25,321.1000061035156,312.1300048828125,316.0799865722656,316.0799865722656,318351,
2018-06-22,319.0799865722656,319.2799987792969,309.6499938964844,310.1700134277344,310.1700134277344,778185,
2018-06-25,308.489990234375,308.4901123046875,297.4800109863281,302.1600036621094,302.1600036621094,756431,
2018-06-26,301.3699951171875,302.8900146484375,298.57000732421875,299.30999755859375,299.30999755859375,773521,
2018-06-27,300.3800048828125,302.17999267578125,288.9800109863281,289.3299865722656,289.3299865722656,806502,
2018-06-28,290.239990234375,293.1400146484375,287.57000732421875,291.6499938964844,291.6499938964844,654710,
2018-06-29,293.2300109863281,298.4200134277344,288.55999755859375,288.760009765625,288.760009765625,472560,
2018-07-02,285.45001220703125,294.4193115234375,284.4200134277344,292.239990234375,292.239990234375,442975,
2018-07-03,293.3999938964844,296.8699951171875,287.8800048828125,289.0199890136719,289.0199890136719,222210,
2018-07-05,291.94000244140625,292.6300048828125,288.5,291.45001220703125,291.45001220703125,451022,
2018-07-06,289.7799987792969,296.9800109863281,288.20001220703125,295.4200134277344,295.4200134277344,408157,
2018-07-09,296.6499938964844,305.3999938964844,296.6499938964844,304.25,304.25,444060,
2018-07-10,304.25,307.4599914550781,299.45001220703125,301.9200134277344,301.9200134277344,399254,
2018-07-11,300.92999267578125,305.45001220703125,295.0610046386719,300.9200134277344,300.9200134277344,308091,
2018-07-12,303.2300109863281,303.2300109863281,296.760009765625,300.489990234375,300.489990234375,386221,
2018-07-13,299.760009765625,300.489990234375,294.0299987792969,295.29998779296875,295.29998779296875,433704,
2018-07-16,296.6099853515625,304.19000244140625,296.6099853515625,302.3900146484375,302.3900146484375,411474,
2018-07-17,302.05999755859375,310.1000061035156,301.3999938964844,308.19000244140625,308.19000244140625,521409,
2018-07-18,309.4599914550781,312.1300048828125,307.5799865722656,308.739990234375,308.739990234375,469068,
2018-07-19,307.4700012207031,308.2900085449219,302.77490234375,307.0199890136719,307.0199890136719,306583,
2018-07-20,307.6700134277344,310.7699890136719,305.17498779296875,308.7200012207031,308.7200012207031,291893,
2018-07-23,308.8500061035156,316.2699890136719,308.1400146484375,315.4800109863281,315.4800109863281,345816,
2018-07-24,317.5899963378906,317.6400146484375,310.4200134277344,311.9200134277344,311.9200134277344,379319,
2018-07-25,311.7200012207031,313.989990234375,308.6600036621094,310.760009765625,310.760009765625,418428,
2018-07-26,311.7699890136719,316.17498779296875,310.7900085449219,311.2300109863281,311.2300109863281,627078,
2018-07-27,320.0299987792969,333.739990234375,314.70001220703125,317.32000732421875,317.32000732421875,1088691,
2018-07-30,317.69000244140625,321.07000732421875,301.0299987792969,301.6000061035156,301.6000061035156,930267,
2018-07-31,302.9700012207031,308.989990234375,301.5,307.8800048828125,307.8800048828125,754404,
2018-08-01,308.239990234375,315.8800048828125,308.239990234375,313.5400085449219,313.5400085449219,494846,
2018-08-02,310.5899963378906,321.3699951171875,309.3183898925781,320.80999755859375,320.80999755859375,370009,
2018-08-03,321.94000244140625,324.8599853515625,319.739990234375,321.6600036621094,321.6600036621094,544724,
2018-08-06,322.7099914550781,328.760009765625,318.3800048828125,324.7699890136719,324.7699890136719,460489,
2018-08-07,324.7699890136719,328.1700134277344,319.760009765625,322.07000732421875,322.07000732421875,331053,
2018-08-08,321.5,323.4700012207031,320.20001220703125,321.95001220703125,321.95001220703125,251703,
2018-08-09,321.1499938964844,322.30999755859375,316.760009765625,319.0,319.0,287427,
2018-08-10,315.5899963378906,318.69000244140625,313.8299865722656,316.75,316.75,297178,
2018-08-13,317.239990234375,321.79998779296875,314.79998779296875,315.2900085449219,315.2900085449219,345610,
2018-08-14,317.3299865722656,320.67669677734375,314.6600036621094,320.2300109863281,320.2300109863281,245137,
2018-08-15,318.0,319.989990234375,314.4574890136719,315.9200134277344,315.9200134277344,357704,
2018-08-16,318.7699890136719,325.94000244140625,316.0799865722656,321.4100036621094,321.4100036621094,327615,
2018-08-17,321.1600036621094,322.2749938964844,319.3900146484375,320.760009765625,320.760009765625,595086,
2018-08-20,320.3500061035156,324.9100036621094,318.5,324.30999755859375,324.30999755859375,402101,
2018-08-21,325.19000244140625,330.2699890136719,324.5,328.7300109863281,328.7300109863281,391762,
2018-08-22,326.8999938964844,330.0,325.95001220703125,326.1600036621094,326.1600036621094,193178,
2018-08-23,326.9700012207031,329.3399963378906,321.8500061035156,325.75,325.75,348605,
2018-08-24,327.0,329.17999267578125,325.1400146484375,326.5299987792969,326.5299987792969,434979,
2018-08-27,328.1600036621094,332.8999938964844,327.1199951171875,331.239990234375,331.239990234375,263727,
2018-08-28,332.0799865722656,332.8999938964844,323.95001220703125,326.5899963378906,326.5899963378906,585632,
2018-08-29,327.29998779296875,327.8900146484375,320.3450012207031,323.4599914550781,323.4599914550781,314807,
2018-08-30,322.739990234375,323.50250244140625,320.42999267578125,320.8800048828125,320.8800048828125,242648,
2018-08-31,320.29998779296875,323.1700134277344,318.47100830078125,322.75,322.75,283250,
2018-09-04,322.3299865722656,327.8005065917969,322.1199951171875,326.2099914550781,326.2099914550781,362489,
2018-09-05,325.239990234375,327.5757141113281,322.7799987792969,325.7300109863281,325.7300109863281,351368,
2018-09-06,325.7300109863281,327.4800109863281,319.6700134277344,320.4700012207031,320.4700012207031,326932,
2018-09-07,322.989990234375,325.25,320.2900085449219,322.7200012207031,322.7200012207031,366873,
2018-09-10,324.07000732421875,327.6499938964844,322.3999938964844,324.1300048828125,324.1300048828125,258515,
2018-09-11,324.0,326.94500732421875,323.010009765625,325.3800048828125,325.3800048828125,223596,
2018-09-12,320.3599853515625,326.510009765625,315.32000732421875,317.4100036621094,317.4100036621094,429056,
2018-09-13,319.3599853515625,321.9800109863281,314.0274963378906,314.80999755859375,314.80999755859375,284370,
2018-09-14,315.69000244140625,321.32000732421875,314.5299987792969,319.2900085449219,319.2900085449219,332195,
2018-09-17,319.7300109863281,323.739990234375,314.1700134277344,318.57000732421875,318.57000732421875,302210,
2018-09-18,318.739990234375,320.0299987792969,316.3500061035156,316.7200012207031,316.7200012207031,332513,
2018-09-19,317.0,322.489990234375,316.4827880859375,319.2200012207031,319.2200012207031,471860,
2018-09-20,320.489990234375,329.45001220703125,320.489990234375,327.6700134277344,327.6700134277344,518618,
2018-09-21,327.7799987792969,329.8800048828125,322.9200134277344,324.0899963378906,324.0899963378906,628825,
2018-09-24,324.1000061035156,324.9100036621094,318.9800109863281,320.8299865722656,320.8299865722656,268694,
2018-09-25,321.6499938964844,323.5400085449219,320.4100036621094,321.2099914550781,321.2099914550781,250712,
2018-09-26,322.6099853515625,322.6099853515625,315.4100036621094,316.6400146484375,316.6400146484375,463065,
2018-09-27,316.239990234375,319.125,312.04998779296875,313.1300048828125,313.1300048828125,379589,
2018-09-28,311.9599914550781,313.1400146484375,310.15521240234375,310.8299865722656,310.8299865722656,456941,
2018-10-01,313.07000732421875,315.80999755859375,311.1199951171875,312.20001220703125,312.20001220703125,356052,
2018-10-02,311.6700134277344,313.6300048828125,304.2099914550781,306.95001220703125,306.95001220703125,504978,
2018-10-03,310.2900085449219,322.32000732421875,310.20001220703125,321.3900146484375,321.3900146484375,489115,
2018-10-04,324.1600036621094,330.5,317.43548583984375,320.6099853515625,320.6099853515625,503349,
2018-10-05,321.19000244140625,322.9100036621094,316.3699951171875,319.7099914550781,319.7099914550781,353745,
2018-10-08,319.3800048828125,320.0,312.9169006347656,318.3699951171875,318.3699951171875,357576,
2018-10-09,317.4100036621094,318.4800109863281,314.9200134277344,316.04998779296875,316.04998779296875,276503,
2018-10-10,317.2900085449219,317.2900085449219,301.0799865722656,301.1400146484375,301.1400146484375,755590,
2018-10-11,298.6400146484375,302.8800048828125,291.79998779296875,292.8900146484375,292.8900146484375,867308,
2018-10-12,298.9200134277344,303.54998779296875,282.6199951171875,290.010009765625,290.010009765625,1118002,
2018-10-15,289.5400085449219,292.1700134277344,281.5343017578125,287.1499938964844,287.1499938964844,621210,
2018-10-16,289.989990234375,295.29998779296875,285.239990234375,294.54998779296875,294.54998779296875,545434,
2018-10-17,292.739990234375,298.4150085449219,289.260009765625,296.9800109863281,296.9800109863281,373192,
2018-10-18,296.2699890136719,297.92999267578125,288.2200012207031,289.2099914550781,289.2099914550781,513335,
2018-10-19,290.20001220703125,295.95001220703125,281.7900085449219,281.8399963378906,281.8399963378906,792188,
2018-10-22,283.7699890136719,286.04998779296875,276.20001220703125,277.05999755859375,277.05999755859375,660647,
2018-10-23,271.1600036621094,275.5,265.42999267578125,273.30999755859375,273.30999755859375,1032265,
2018-10-24,273.8599853515625,274.17999267578125,257.6000061035156,257.95001220703125,257.95001220703125,758329,
2018-10-25,262.5,268.95001220703125,259.42999267578125,263.9200134277344,263.9200134277344,893080,
2018-10-26,220.89999389648438,239.375,220.00999450683594,231.7899932861328,231.7899932861328,2572286,
2018-10-29,235.8300018310547,238.42999267578125,220.4199981689453,224.19000244140625,224.19000244140625,1643021,
2018-10-30,225.35000610351562,228.67999267578125,216.32000732421875,228.36000061035156,228.36000061035156,1747364,
2018-10-31,233.0,246.91000366210938,233.0,237.22999572753906,237.22999572753906,1338109,
2018-11-01,239.0,244.92999267578125,236.4600067138672,240.6699981689453,240.6699981689453,827927,
2018-11-02,242.9600067138672,249.19000244140625,241.85000610351562,244.16000366210938,244.16000366210938,823467,
2018-11-05,244.3699951171875,246.13999938964844,238.52000427246094,243.5800018310547,243.5800018310547,558108,
2018-11-06,244.24000549316406,247.22000122070312,241.71189880371094,246.5500030517578,246.5500030517578,522432,
2018-11-07,247.64999389648438,252.97999572753906,246.3699951171875,252.22000122070312,252.22000122070312,858158,
2018-11-08,251.60000610351562,256.13250732421875,248.45010375976562,250.52999877929688,250.52999877929688,471767,
2018-11-09,249.75,250.85000610351562,242.92999267578125,247.36000061035156,247.36000061035156,532809,
2018-11-12,246.5800018310547,248.1199951171875,240.2899932861328,240.97000122070312,240.97000122070312,483410,
2018-11-13,242.5,246.6300048828125,240.74000549316406,242.66000366210938,242.66000366210938,376281,
2018-11-14,243.6199951171875,243.6199951171875,229.7550048828125,234.02000427246094,234.02000427246094,1101727,
2018-11-15,232.83999633789062,241.00999450683594,230.63999938964844,240.33999633789062,240.33999633789062,553129,
2018-11-16,237.36000061035156,242.75999450683594,235.125,240.14999389648438,240.14999389648438,482077,
2018-11-19,240.27999877929688,243.5500030517578,236.4199981689453,240.33999633789062,240.33999633789062,804428,
2018-11-20,233.22999572753906,235.05999755859375,228.21800231933594,229.25,229.25,881763,
2018-11-21,229.72999572753906,232.8800048828125,227.10499572753906,228.7100067138672,228.7100067138672,679488,
2018-11-23,227.0399932861328,230.39500427246094,225.0,226.6699981689453,226.6699981689453,225062,
2018-11-26,229.47999572753906,236.73500061035156,229.47999572753906,235.3800048828125,235.3800048828125,630946,
2018-11-27,234.69000244140625,238.10000610351562,234.11000061035156,236.25,236.25,417113,
2018-11-28,241.27000427246094,244.63999938964844,237.77000427246094,244.60000610351562,244.60000610351562,669361,
2018-11-29,242.14999389648438,244.7100067138672,237.20010375976562,243.72000122070312,243.72000122070312,695313,
2018-11-30,243.39999389648438,256.3599853515625,242.32000732421875,254.80999755859375,254.80999755859375,1093732,
2018-12-03,260.4700012207031,263.1600036621094,254.80999755859375,255.97999572753906,255.97999572753906,1173423,
2018-12-04,253.61000061035156,255.11000061035156,237.43499755859375,240.42999267578125,240.42999267578125,1166134,
2018-12-06,231.3000030517578,231.99000549316406,207.50999450683594,219.14999389648438,219.14999389648438,2512175,
2018-12-07,218.80999755859375,221.5749969482422,203.49099731445312,205.8000030517578,205.8000030517578,1344728,
2018-12-10,205.00999450683594,207.67999267578125,197.7100067138672,204.1999969482422,204.1999969482422,905648,
2018-12-11,207.27000427246094,209.5800018310547,198.67999267578125,200.89999389648438,200.89999389648438,733677,
2018-12-12,204.9199981689453,206.2100067138672,200.16000366210938,204.02999877929688,204.02999877929688,686378,
2018-12-13,204.75999450683594,205.72999572753906,195.25999450683594,196.1300048828125,196.1300048828125,892824,
2018-12-14,192.86000061035156,197.25999450683594,190.88499450683594,191.7100067138672,191.7100067138672,730693,
2018-12-17,190.27000427246094,197.19000244140625,189.13999938964844,192.75999450683594,192.75999450683594,709185,
2018-12-18,193.17999267578125,196.58999633789062,188.31500244140625,189.63999938964844,189.63999938964844,807850,
2018-12-19,189.9600067138672,195.25,184.75,186.38999938964844,186.38999938964844,773016,
2018-12-20,184.69000244140625,189.22000122070312,183.0399932861328,185.11000061035156,185.11000061035156,714133,
2018-12-21,184.8800048828125,191.6999969482422,182.77000427246094,183.1300048828125,183.1300048828125,1343959,
2018-12-24,179.9600067138672,185.1300048828125,177.6999969482422,180.49000549316406,180.49000549316406,385896,
2018-12-26,181.10000610351562,193.33999633789062,178.74000549316406,193.17999267578125,193.17999267578125,795328,
2018-12-27,188.77000427246094,191.89520263671875,181.61000061035156,190.0500030517578,190.0500030517578,859619,
2018-12-28,191.16000366210938,192.75999450683594,188.8000030517578,189.9199981689453,189.9199981689453,597280,
2018-12-31,190.77999877929688,193.27999877929688,186.42999267578125,189.9199981689453,189.9199981689453,549958,
2019-01-02,186.5500030517578,196.3350067138672,186.5500030517578,195.83999633789062,195.83999633789062,825411,
2019-01-03,194.36000061035156,196.22000122070312,189.3000030517578,189.63999938964844,189.63999938964844,632864,
2019-01-04,194.61000061035156,201.05999755859375,191.506103515625,200.41000366210938,200.41000366210938,680337,
2019-01-07,201.72000122070312,210.00999450683594,199.38999938964844,205.0399932861328,205.0399932861328,821820,
2019-01-08,206.77999877929688,208.27999877929688,201.6699981689453,207.05999755859375,207.05999755859375,527239,
2019-01-09,208.38999938964844,212.97999572753906,206.56500244140625,210.75,210.75,652692,
2019-01-10,208.66000366210938,213.97000122070312,206.97000122070312,212.47000122070312,212.47000122070312,516715,
2019-01-11,210.19000244140625,216.3800048828125,209.39999389648438,215.27000427246094,215.27000427246094,486066,
2019-01-14,211.64999389648438,218.4600067138672,211.64999389648438,215.72999572753906,215.72999572753906,443209,
2019-01-15,214.92999267578125,219.88999938964844,212.1699981689453,218.7100067138672,218.7100067138672,595858,
2019-01-16,220.82000732421875,227.4600067138672,219.36000061035156,224.77000427246094,224.77000427246094,692626,
2019-01-17,224.33999633789062,226.84500122070312,219.7449951171875,225.3699951171875,225.3699951171875,612098,
2019-01-18,227.72000122070312,232.6300048828125,224.13999938964844,230.99000549316406,230.99000549316406,553105,
2019-01-22,228.42999267578125,230.33999633789062,224.55499267578125,225.74000549316406,225.74000549316406,552055,
2019-01-23,228.50999450683594,228.5800018310547,221.9387969970703,225.33999633789062,225.33999633789062,508833,
2019-01-24,225.61000061035156,229.09500122070312,221.0,228.36000061035156,228.36000061035156,886405,
2019-01-25,239.0,244.42999267578125,228.6699981689453,242.08999633789062,242.08999633789062,1257163,
2019-01-28,239.38999938964844,244.02000427246094,235.00999450683594,243.63999938964844,243.63999938964844,776987,
2019-01-29,242.33999633789062,244.30999755859375,239.14500427246094,240.67999267578125,240.67999267578125,706438,
2019-01-30,242.6199951171875,244.97999572753906,238.74000549316406,240.0,240.0,566430,
2019-01-31,238.44000244140625,241.3300018310547,229.00999450683594,233.3800048828125,233.3800048828125,786804,
2019-02-01,234.8300018310547,239.75999450683594,234.44000244140625,238.27999877929688,238.27999877929688,449525,
2019-02-04,238.6300048828125,240.0,237.27999877929688,239.55999755859375,239.55999755859375,401973,
2019-02-05,239.52000427246094,239.53990173339844,234.49000549316406,235.8300018310547,235.8300018310547,442403,
2019-02-06,235.10000610351562,237.47500610351562,234.35000610351562,236.8300018310547,236.8300018310547,394920,
2019-02-07,237.38999938964844,241.80999755859375,232.88499450683594,236.1300048828125,236.1300048828125,395261,
2019-02-08,234.88999938964844,236.88999938964844,229.10000610351562,233.22000122070312,233.22000122070312,401601,
2019-02-11,234.5500030517578,239.10989379882812,234.31500244140625,238.75,238.75,461275,
2019-02-12,240.6699981689453,245.8249969482422,240.6699981689453,242.1300048828125,242.1300048828125,456774,
2019-02-13,243.83999633789062,245.35000610351562,241.47000122070312,244.1199951171875,244.1199951171875,528725,
2019-02-14,240.6999969482422,242.91000366210938,238.72000122070312,240.38999938964844,240.38999938964844,430483,
2019-02-15,242.61000061035156,247.85000610351562,241.0800018310547,246.9499969482422,246.9499969482422,510112,
2019-02-19,244.42999267578125,249.8800048828125,243.00999450683594,248.85000610351562,248.85000610351562,482517,
2019-02-20,249.0,250.88999938964844,247.33999633789062,250.80999755859375,250.80999755859375,258286,
2019-02-21,250.47000122070312,250.47000122070312,245.0,245.64999389648438,245.64999389648438,459613,
2019-02-22,246.42999267578125,246.89999389648438,243.6300048828125,245.82000732421875,245.82000732421875,457182,
2019-02-25,248.19000244140625,250.55999755859375,245.82000732421875,247.77999877929688,247.77999877929688,360843,
2019-02-26,246.19000244140625,248.5800018310547,245.0,245.08999633789062,245.08999633789062,279644,
2019-02-27,245.2899932861328,251.0,244.0,250.50999450683594,250.50999450683594,377715,
2019-02-28,253.14999389648438,254.97999572753906,246.91000366210938,247.16000366210938,247.16000366210938,373066,
2019-03-01,249.82000732421875,252.72500610351562,246.97000122070312,249.6699981689453,249.6699981689453,316245,
2019-03-04,250.9499969482422,254.47000122070312,246.61000061035156,249.08999633789062,249.08999633789062,348270,
2019-03-05,249.44000244140625,253.74000549316406,244.77000427246094,248.00999450683594,248.00999450683594,326920,
2019-03-06,247.0,249.22999572753906,241.8000030517578,242.75,242.75,247614,
2019-03-07,241.69000244140625,241.69000244140625,236.38499450683594,239.1999969482422,239.1999969482422,377930,
2019-03-08,236.7899932861328,239.8800048828125,235.4949951171875,239.69000244140625,239.69000244140625,323892,
2019-03-11,240.63999938964844,242.4600067138672,238.8800048828125,242.19000244140625,242.19000244140625,397424,
2019-03-12,242.99000549316406,243.30999755859375,238.72000122070312,240.94000244140625,240.94000244140625,423630,
2019-03-13,243.14999389648438,244.7550048828125,240.33999633789062,244.00999450683594,244.00999450683594,457134,
2019-03-14,245.7899932861328,246.32000732421875,242.64999389648438,245.47999572753906,245.47999572753906,364436,
2019-03-15,245.9499969482422,248.5399932861328,245.50999450683594,246.2100067138672,246.2100067138672,553571,
2019-03-18,246.72999572753906,251.27999877929688,246.72999572753906,250.27000427246094,250.27000427246094,353336,
2019-03-19,252.69000244140625,253.60000610351562,244.64999389648438,245.52999877929688,245.52999877929688,304434,
2019-03-20,245.17999267578125,245.66000366210938,236.42999267578125,236.7100067138672,236.7100067138672,492705,
2019-03-21,233.67999267578125,234.92999267578125,227.60000610351562,228.30999755859375,228.30999755859375,880133,
2019-03-22,223.94000244140625,225.22999572753906,207.6999969482422,212.19000244140625,212.19000244140625,1182303,
2019-03-25,212.41000366210938,216.8800048828125,211.8300018310547,214.6699981689453,214.6699981689453,537040,
2019-03-26,216.7100067138672,220.13999938964844,216.08999633789062,219.88999938964844,219.88999938964844,447559,
